clean_text,score,bank
gangguan terus gimana sih,1,Wondr_BNI_reviews
bug ny buanyaaakk,1,Wondr_BNI_reviews
aplikasi paling jelek yg pernah aku pakai,1,Wondr_BNI_reviews
pelayanan buruk tentang aplikasi dan petugas nya terjadi waktu pembagian kartu atm untuk pencairan uang transport acara di pelatihan kdmp di asrama haji surabaya jumat november,1,Wondr_BNI_reviews
apaan sih bukan nya mempermudah malah mmpersulit btw kalo mau bikin yg baru minimal uji coba dlu lah aplikasi nya bgus apa ga x transaksi gagal mulu mending versi yg lama aja deh ga usah gayaan pake yg ini menyusahkan,1,Wondr_BNI_reviews
kenapa setelah bisa di pakai lalu selang beberapa hari malah mau login tapi tibatiba langsung keluar lagi,1,Wondr_BNI_reviews
paraaaaaaaaah udah verifikasi wajah hr berturut gagal terus susah amat ni aplikasi nambahi beban hidup aja tolong dibikin mudah lah beban hidup kita sudah berat jangan ditambah aplikasi yg nyusahin kaya gni,1,Wondr_BNI_reviews
semakin lama wonder ku rasa samakin lelet tolong lebih di optimalkan lagi aplikasinya,1,Wondr_BNI_reviews
merasa kecewa karena transaksi belum berhasil tapi saldo sudah terpotong,1,Wondr_BNI_reviews
gagal terus verifikasi wajah sdh ikuti instruksinya dari pencahayaanframeaksesoris duit dah sy tarik tinggal buka rekening bank mandiri saja,1,Wondr_BNI_reviews
lambat mau pakai cepat gak bisa,1,Wondr_BNI_reviews
transaksi selalu gagal,1,Wondr_BNI_reviews
jadi ribet susah login ada tulisan persetujuan di klik malah sesi berakhir,1,Wondr_BNI_reviews
cepetan benerin bug nya ya masa lancar dengan wifi gk lancar dengan data,1,Wondr_BNI_reviews
bukan nya mempermudah malah menyulitkan susah bgt mau login,1,Wondr_BNI_reviews
servernya mohon di perbaiki login susah bener,1,Wondr_BNI_reviews
sistem perlu dikaji selalu stuck di pengiriman otp email minta kode otp malah g dikirim kodenya di email yg ditujukan bintang satu aplikasi g bisa dipake,1,Wondr_BNI_reviews
bayar token aja ribet banget di apk bni biasa ga bisa di suruh d wondr eh udh download masih aja ribetin ga jelas banget ribetin tau gak udh bener apk bni biasa malah d alihin k apk ini ga jelasss,1,Wondr_BNI_reviews
banyak kendala pelayanan lemot dari tadi siang tidak ada respon dari pusat bantuan,1,Wondr_BNI_reviews
aplikasi bangkeverifikasi wajah gagal mlu,1,Wondr_BNI_reviews
filter periode transaksi nge bug gabs dibedakan gak ada sisa saldo di masing transaksi debit kredit gabs download mutasi rekening per periode,1,Wondr_BNI_reviews
berkali kali verifikasi wajah ga lolos ga tau kamera hape yg bermasalah atau wajah dah berubah selama ini verifikasi di apk lain aman aja si cuma di wondr ini yg susah,1,Wondr_BNI_reviews
bni yg sekarang kok ginih sih kalo ada orng tf malah sering gaada masuk knapa yah ga kayak aplikasi bni yg dulu,1,Wondr_BNI_reviews
makin baru bukan makin bagus makin jelk iya sering banget gangguan saldo ada tpi ga bisa transaksi makin lama makin jelek aja ga guna,1,Wondr_BNI_reviews
ga bisa terbuka sama sekali,1,Wondr_BNI_reviews
saya jadi kesulitan untuk setor tunai dikarenakan saya tidak memiliki atm biasanya saya menggunakan bni mobile skrg sudah tidak bisa tolong segera diatasi,1,Wondr_BNI_reviews
mau login banyak bug keluar aplikasi,1,Wondr_BNI_reviews
kenapa tidak bisa terus di verifikasi wajah,1,Wondr_BNI_reviews
saya terpaksa download aplikasi wondr karena iklan nya mengganggu di aplikasi bni mobile iklan menutup seluruh halaman aplikasi bni mobile aplikasi bni mobile sudah cukup baik dan stabil kenapa nasabah di paksa halus pindah ke aplikasi wondr terlalu banyak aplikasi dengan fungsi serupa kenapa tidak jadikan aplikasi yang sudah ada menjadi lebih baiklengkapi stabil dan terjamin keamanannya saat ini ada macam aplikasi dari bni kenapa tidak di jadikan aplikasi saja,1,Wondr_BNI_reviews
kode otp saya masukin padahal benar tapi ditolak salah,1,Wondr_BNI_reviews
kenapa kode gmail yang di kirim selalu tidak bisa di loginkan sampai sekarang tidak bisa di pakai apk nya,1,Wondr_BNI_reviews
tidak bisa di buka sama sekali tidak memudahkan dan tidak membantu,1,Wondr_BNI_reviews
tidak bisa menyimpan nomor rekening baru,1,Wondr_BNI_reviews
mau membuka rekening digital malah disuruh hubungi kantor bni terdekat,1,Wondr_BNI_reviews
ini masih bisa di pakai ngak ya ko ngak bisa loding,1,Wondr_BNI_reviews
laporan pengaduan lewat bni call center respon lambat menghabiskan pulsa banyak,1,Wondr_BNI_reviews
kenapa ya setiap dikeluarkan langsung hilang malah mau masuk lagi harus sediakan data lengkap tidak seperti mobile banking waktu dulu gak ribetlebih enak aplikasi yg dulu,1,Wondr_BNI_reviews
verifikasi wajah nya susah gagal mulu,1,Wondr_BNI_reviews
payah aplikasi nya dari sore gak bisa kebuka hadeeh kalo belom siap buat aplikasi mending jangan dulu dh,1,Wondr_BNI_reviews
kenapa ya selalu keluar setiap mau registrasi,1,Wondr_BNI_reviews
mau login susah hanya tampilan depan saja tdk bs login internet ok chace jg sudah d hapus aplikasi jg versi terbaru msh gak bs jg udh stngh jam mau transaksi gak bs liat di ulasan konsumen yg lain ternyata sama masalahnya berarti dr aplikasinya ada yg tdk beres ky gini udh bbrp bulan masa iya msh gini aja tolong d cek kembali aplikasinya jgn sampe nasabah pd kecewa beralih ke bank lain,1,Wondr_BNI_reviews
login lelet,1,Wondr_BNI_reviews
selalu dalam perbaikan sedangkan kami pake kerja,1,Wondr_BNI_reviews
daftar gagal terus pas wawancara gagal juga ga bisa lewat bank langsung,1,Wondr_BNI_reviews
semenjak pakai wondr by bni kalau mau mengirim sudah tidak bisa kosong padahal sebelumnya bisa mbking apa ini tolong jelaskan apaan tidak bisa transfer sampai habis,1,Wondr_BNI_reviews
tolong jangan mempersulit nasabah dengan terlalu banyak aplikasi kami butuh kemudahan bukannya dipersulit terima kasih,1,Wondr_BNI_reviews
verifikasi nyusahin,1,Wondr_BNI_reviews
jam malam pasti offline muluga bisa transaksi,1,Wondr_BNI_reviews
perbaikan mulu digunaka pending mulu,1,Wondr_BNI_reviews
aplikasi gagal ini,1,Wondr_BNI_reviews
ini banyak fitur yg gk ada seperti tarik tunai tanpa kartu buat bayar kuliah di uin jakarta juga blom ada tolong diperbaiki min,1,Wondr_BNI_reviews
kenapa saya tidak bisa login wondr,1,Wondr_BNI_reviews
vererifikasi terus tiap login masih enakan aplikasi lama,1,Wondr_BNI_reviews
aplikasi gajelas order kartu debit dari sini malah ga sampe ke rumah gatau deh sampenya kemana udh chat cs malah ujungnya di suruh ke cabang buat ambil kartunya hadehh tau gitu mah dari awal bikin aja di cabang jadi ga perlu order dari wondr cukup tau aja deh,1,Wondr_BNI_reviews
beberapa hari ini kenapa ga bisa di buka yah neh aplikasitdi pagi pingin beli pulsa listrik ga bisa kebuka aplikasi nya sampai sekarang,1,Wondr_BNI_reviews
kak gimana jadinya ngatasinnya ini saya udah mau nyoba verif besok nya malah dibilang maaf sudah terlalu banyak verifikasi hari ini pdhal verifikasi nya kemarin tolong solusinya saya lagi butuh bank itu,1,Wondr_BNI_reviews
pelayanannya kurang memuaskan ada limit pendaftaran,1,Wondr_BNI_reviews
aplikasi bni yg baru ini menyusahkanbanyak nomor rekening perusahaan fintech yang biasanya saya bisa transfer secara gratis sekarang tidak bisa padahal perusahaan itu menggunakan nomor rekening bni juga kenapa bni terkesan mencegah nasabah menghalangi nasabah untuk mentransfer ke perusahaan tersebut sehingga nasabah menjadi ribet,1,Wondr_BNI_reviews
susah login bosmentok logo terus,1,Wondr_BNI_reviews
aplikasi nya kok sekarang makin ga jelas wonder iniuntuk login aja susah lama padahal data masih banyaktapi keterangan nya tidak tersambung sama data seluler,1,Wondr_BNI_reviews
bukti transaksi tidak real time tidak sinkron di mutasi dan bni,1,Wondr_BNI_reviews
makin ga lancar berulang kali minta update,1,Wondr_BNI_reviews
gangguan terus menghambat aktivitas,1,Wondr_BNI_reviews
jelek sering error,1,Wondr_BNI_reviews
gangguan mulu dah,1,Wondr_BNI_reviews
verifikasi aja ga berhasil berhasil ribet,1,Wondr_BNI_reviews
download apk karena nyoba katanya banyak promo gak taunya mau di pakai nonton di xx di tolak karena di stop dari pihak bni padahal masih tanggal yang berlaku yaitu tgl gak pernah niat bni klo ngasih promo kadang error lah ini lebih parah di stop dari bninya,1,Wondr_BNI_reviews
apk terbusuk d bumi nk tf aja gk bisa,1,Wondr_BNI_reviews
perbaikan mulu,1,Wondr_BNI_reviews
knp saldo aku tadinya jadi rb gede bnget potongannya biasanya bagus amanah ini mh engga,1,Wondr_BNI_reviews
kenapa ada limit transfer sekarang sangat mengganggu,1,Wondr_BNI_reviews
aplilkasi sungguh buruk,1,Wondr_BNI_reviews
kenapa aplikasi nya tampilannya dalam tim dalam perbaikan sudah hampir jam sya tidak bisa menggunakan aplikasi ini,1,Wondr_BNI_reviews
mau buka rek bni melalui onlone dialhikan ke app ini udah foto ktp dan langsung dialhikan untuk ngisi nomor kartu debitkredit saat klik belum punya karena baru mau buat langsung dikeluarkan dari aplikasi coba berkali juga tetep sama aplikasi ngak jelas,1,Wondr_BNI_reviews
aplikasi eror terus,1,Wondr_BNI_reviews
kecewa dengan fitur login wondr setiap mau login slalu disuruh aktivasi terus jls sudah punya akun aktif dan setiap mau login slalu diarahkan aktivasi secara otomatis tolong dong diperbaiki supaya tidak otomatis aktivasi sendiri terus menerus,1,Wondr_BNI_reviews
jelek,1,Wondr_BNI_reviews
sering error tibatiba ke log out sering error mohon perbaikannya padahal baru juga login,1,Wondr_BNI_reviews
sering banget gagal transfer ga kali tp berkali ujungnya ke atm pake ini cuma buat notif aja kalo ada transfer masuk seburuk itu,1,Wondr_BNI_reviews
ribet banget harus registrasi ke agen mana sinyalnya jelek suara agennya ga jelas padahal sinyal ditempat aku bagus pas keluar app terus masuk lagi suruh masukin password pas dimasukin salah terus suruh registrasi ulang kapan selesai pliss aku tau itu buat keamanan tapi ini mengribet banget ga bisa dipersimpel aja gitu,1,Wondr_BNI_reviews
sudah datang ke cabang terdekat ga bisa nanganin malah di suruh ke cabang lain lebih jauh aplikasi unfaedah,1,Wondr_BNI_reviews
mending bni mobile banking ini apa tidak tersambung k internet pdahal data dn wifi nyala giliran tersambung malah gak bisa login,1,Wondr_BNI_reviews
menyulitkan ketika melakukan verifikasi wajah harus buka kaca mata perintah dilayar tidak terbaca mustinya ada opsi lain,1,Wondr_BNI_reviews
aplikasi sering error perbaiki lagi,1,Wondr_BNI_reviews
kebanyakan gangguan di apk masuk di kasih ulang,1,Wondr_BNI_reviews
masih kalah sama bank lain yang bisa melakukan penarikan tanpa kartu tapi tidak memotong pulsasaya harap kedepan nya bisa lewat whatsapp atau apa yang tidak ada potongan kalau begini kan jdi repot mau isi pulsa duluapalagi kalo ngekostkode otp gak pernah masukk apa lah ini aplikasi jelek sekali pelayanan nya,1,Wondr_BNI_reviews
kenapa jadi ga bisa dibuka applikasinya keterangan tidak tersambung internet kan aneh,1,Wondr_BNI_reviews
kok gangguan terus sih beberapa hari ini jaringan yg tidak ada ini itu lah,1,Wondr_BNI_reviews
aku juga semenjak ganti ke wondr by bni aku beli token listrik mutasinya ada tapi transaksi gagal,1,Wondr_BNI_reviews
aplikasi tiba minta keluar dan minta verifikasi data ulang verifikasi wajah yg gaberhasil dan verifikasi kartu sudah ikutin sesuai arahan tetep gagal malah di suruh coba hari esok padahal lagi urgen aplikasi ribet ga ngebantu bank bni sulit,1,Wondr_BNI_reviews
beli pulsa ribu pemberitahuan mutasi gagal tp saldo gak balik lg udah komplain ke kustomer service cuma didata doank saldo tp tetap gak balik bank bumn kenapa ya banyak banget kekuranganya beda sama bank swasta seperti bca,1,Wondr_BNI_reviews
wonder anj mempersulit aja kau asem,1,Wondr_BNI_reviews
wondr ini kan upgradean dari bni mobile ya tapi fitur krusialnya justru ga berfungsi baik seperti data transaksi dan mobile tunainya saya download aplikasi ebanking itu supaya mempermudah transaksi dasar macam di atm atau di bank fokus saja mengembangkan fitur dasar itu jangan malah fokus sama side fitur dan tampilan doang,1,Wondr_BNI_reviews
jelel bgt perbaikan mulu,1,Wondr_BNI_reviews
beda kelas dengan bca yang tidak pernah ada gangguan di aplikasi nya mulai sekarang saya stop pakai bni,1,Wondr_BNI_reviews
kenapa gabisa gunain saya ada mau transaksi online jadi susah tolong perbaikan nya,1,Wondr_BNI_reviews
terlalu bertele tele scan wajah harus perfect lawak ribet amat aplikasi nya udah coba lgi tetep sama login aja ribet banget bukan mempermudah malah ngelawak,1,Wondr_BNI_reviews
kalo gagal harus dicoba besok beda sama aplikasi lain yg harus nunggu beberapa menit atau jam ini wkwkwkwkw harus nunggu seharian coyyy gajelas aplikasinya emang,1,Wondr_BNI_reviews
ga bisa tarik tanpa kartu,1,Wondr_BNI_reviews
mbanking bni tau tidak bisa di gunakan pakai wondr semua di batasi aplikasi ampas,1,Wondr_BNI_reviews
sering gangguan jadi susah untuk transaksi,1,Wondr_BNI_reviews
ini kenapa apk enggak bisa dipakai butuh perbaikan terus,1,Wondr_BNI_reviews
kenapa sih sering error dan ngelag mulu enakan yg bni mobile deh heran saya buat apk baru malah sering ngelag trouble gimana sih gak kemajuan malah kemunduran,1,Wondr_BNI_reviews
jelek bgt mau topup ada aja kendalanya,1,Wondr_BNI_reviews
lbh bgs aplikasi lama klu mt biasanya tengah mlmni wondr aplikasi bru srg mt soreklu blm siap jgn d aplikasikan dulu lahnyusahin ajasekarang kejadian lagi tgl dan desember transaksi antar bank rb dan jt blm berhasil tapi saldo terpotong gmn ni pihak bnicb k layanan call centre bni sampai skrg d suruh menunggu dan tidak ada tanggapanparah,1,Wondr_BNI_reviews
aplikasi ini sangat tidak memuaskan mana uang ku ngak bisa di transfer tolong di perbaiki lagi saya sangat membutuh kan uang yg ada di dalam aplikasi ini seandainya uang ku ngak taro di aplikasi dan saya mengunakan aplikasi dana mungkin uangku sudah bisa di transfer,1,Wondr_BNI_reviews
bikin wonder ini tujuannya mau nurunin kualitas di bni mobile riwayat trx jelas ditampilkan nominal trx saldo akhirnya di wonder malah cuma nominal nya aja di bni mobile bisa tarik uang di indomart atau alfamart di sini gak bisa emang sengaja biar customers bingung terus pindah ke bank lain sengaja membuang kelebihan yg dimilikin bni yg didapat dari pengalaman puluhan tahun downgrade ke level bank pemula yang baru buka pencetus ide wonder ini fresh graduate genz,1,Wondr_BNI_reviews
sehari tdk bs bukaaaaaaaaa,1,Wondr_BNI_reviews
menyesal pakai uplikasi ini sering tidak bisa di gunakan selalu nutup sendiri setiap bulan dengan kata nonaktifkan fasilitas aksesibilitas padahal hp ku tidak ada pakai fitur tersebut,1,Wondr_BNI_reviews
lucu proses qris gagal tapi saldo di ambil bikin laporan tapi respon tidak jelas dan tidak di lakukan pengacekan dengan cepet harus nunggu beberapa tahun ini,1,Wondr_BNI_reviews
maksa banget kalau update orang lagi mau tarik tunai harus nunggu update dulu,1,Wondr_BNI_reviews
kemarin daftar berhasil bisa ditf lhaa besoknya dibuka ga bisa harus masukin kode otp lagi,1,Wondr_BNI_reviews
jujur sebelum ada update ui ux nya aman aman aja bahkan lancar tapi setelah update banyak sekali eror mulai dari suka keluar sendiri dan stuck di halaman awal padahal sinyal dan memori aman aman aja tolong yaaa segera diperbaiki soalnya layanannya top bangett minus di point poin itu ajaa makasihhh,1,Wondr_BNI_reviews
verivikasi busuk gabisa dipake,1,Wondr_BNI_reviews
saya suka dengan aplikasi wondr dari segi untuk belanja makan dll sangat memudahkan apalgi ada fitur bayar qris tanpa harus login dlu tapi entah kenapa akhir ini saldo saya sering kali terpotong tanpa ad keterangan transaksi yang jelas bahkan ketika saya membatalkan transportasi ojek onlinedi m banking wondr saya terpotong dan saya lihat di aplikasi memang dana tertahan namun sudah sejak pagi kemarin tertera dana dikembalikan namun tidak ada refund yang masuk ke akun saya,1,Wondr_BNI_reviews
tarik saldo tanpa kartu kena admin uang kurang dari kena denda parah emang serba di duitin padahal keuangan orang beda ditambah untuk bank yang lain untuk tarik tunai ga ada biaya ya soalnya ga minta otp hanya yang ada di handphone nya aja dan pin itu dah cukup mempermudah dibandingkan wondr ini,1,Wondr_BNI_reviews
mending install aplikasi bni yang lama,1,Wondr_BNI_reviews
setiap transaksi loading lama sekali di apaapain tdk bisakembali tidak bisa tapi transaksi muter terus tiada akhir ini gmn ketika mau transaksi hal yg penting malah tidak bisa dan hanya loading sudah berkali kali mengalami hal tersebut sungguh sangat mengecewakan loading tiada akhir muterr aja gitu terussss,1,Wondr_BNI_reviews
kukira bagus ni aplikasi tau y kaya ee,1,Wondr_BNI_reviews
kenapa biasanya saldo ku bisa gak ada saldo minimum kok tiba tiba gak bisa di kan,1,Wondr_BNI_reviews
susah masuk aplikasi pdhal jaringan kuat dan bagus jeles,1,Wondr_BNI_reviews
ini gimana sih saya trasnfer sudah ada tulisan transfer berhasil tapi saldo blm masuk masuk jadinya saya transfer lagi kedua kali nya juga blm masuk hadeh aplikasi baru bukannya tambah bagus malah tambah jelek,1,Wondr_BNI_reviews
di suruh transaksi disini tapi error mulu ga bisa login,1,Wondr_BNI_reviews
gimana sih ini becus ga bikin sistem jengkel banget krn udah dari hr kamis aktivasi selalu gabisa dan selalu di verifikasi wajah aku cari di berbagai review ternyata banyak yg gabisa di bagian itu aku dari kamis tiap hari coba gagal terus pdhl udh ngikutin panduan ini padahal urgent malah gabisa terus tolong ya diperbaiki,1,Wondr_BNI_reviews
apk aneh sering eror,1,Wondr_BNI_reviews
sudah seharian tidak bisa bertransaksikendala truskan ribet jadi nya kalau kayak ginimau bertransaksi pun tidak bisa,1,Wondr_BNI_reviews
kenapa yah aplikasi wondr saya tidak bisa di buka saat di buka ada notifikasi sistem wondr lagi ada masalah sudah seminggu ini tetap begitu tolong perbaiki dong ini gimana wondr,1,Wondr_BNI_reviews
no recommended,1,Wondr_BNI_reviews
saya blm ada transaksi apa dikatakan melebihi limot transaksi ini modus apaan lagi nih,1,Wondr_BNI_reviews
buruk banget masih mending mbanking,1,Wondr_BNI_reviews
kenapa makin kesini aplikasinya lemot nglbisa diakses ya,1,Wondr_BNI_reviews
buruk dalam pelayanan pengaduan udah pengaduan kirim email udah wa udah telfon call center ga ada yang respon buruk,1,Wondr_BNI_reviews
di saat genting begini malah eror eror terus sih ini pasti lama lagi dah bisa sampe jam ampun dah,1,Wondr_BNI_reviews
tolong di bantu saya tidak bisa login ke apk wondernya dan terus menunjukkan jaringan eror sedangkan di aplikasi lain tidak ada kendala jaringan sama sekali,1,Wondr_BNI_reviews
aplikasi yg sangat tidak bersahabat menyulitkan warga untuk login apalagi di ngedipin mata dan cuma pynya waktu detik dan gagal ulang besok udah yg lama aja biarin,1,Wondr_BNI_reviews
eror teruss udah x ke bank kata orang bni oh coba terus aja oh coba di hp yang lain tapi tetap yg muncul data belum di perbaharui padahal orang bni sama satpam nya juga bilang datanya sudah benar tapi aplikasi nya aja yang eror terus tolong di perbaiki secepatnya ya sudah ikut ketentuan dari bank sama aplikasi tapi tetap eror,1,Wondr_BNI_reviews
aplikasi sampahlemotsering erortransaksi nominal kecil aja udah erorlangsung diblokirsampah,1,Wondr_BNI_reviews
muncul kata maaf doang seharian gak bisa di bukabenar mengecewakanklo blm siap jgn di luncurkan,1,Wondr_BNI_reviews
verifikasi wajah terlalu cepat enggak jelas,1,Wondr_BNI_reviews
system vermuk gk bagussulit hrus berulang,1,Wondr_BNI_reviews
aplikasi ga jelas baru mau daftar system nya uda kendala aja payah,1,Wondr_BNI_reviews
mau verifikasi saja sulit bangetada kendala terus bolak balik,1,Wondr_BNI_reviews
aplikasi kurang kompleks dan banyak bug di dalam aplikasi dan sangat sering eror,1,Wondr_BNI_reviews
transaksi qris sudah berhasil eh saldo nya kembali buat malu aja dikira awak nipu jadinya,1,Wondr_BNI_reviews
pakbu tolong dong sekelas bni perbaikan sampe lama banget gmna nih,1,Wondr_BNI_reviews
aplikasi gonta ganti males pelayanan buruk,1,Wondr_BNI_reviews
kenapa harus pindah aplikasi kalo sistem belum siap aplikasi di buka ada kendala terus lebih enak pake aplikasi yg lama,1,Wondr_BNI_reviews
apk cancok ga bisa tarik tunai tampa kartu,1,Wondr_BNI_reviews
maaf bagaimana cara tarik tunai d wondr by bni saya pengguna baru mohon arahannya,1,Wondr_BNI_reviews
lelet tiap hri cma perbaikan teruss,1,Wondr_BNI_reviews
bagaimana kalau kita butuh sekali lalu wonder dalam perbaikan menunggu berjam jam,1,Wondr_BNI_reviews
kata nya mempermudah tapi apsangat berbeda jauh sama mobile bankingmalam ini udah kali di potong saldo saya beli token listrik tp nomor token gak keluar,1,Wondr_BNI_reviews
ga bisa setoran tunai tanpa kartu di atm pake aplikasi ini beda ama mobile banking bni yg bisa setoran dan tarik tanpa kartu,1,Wondr_BNI_reviews
sdkit sdkit gangguan mending pakai bni mobile lama,1,Wondr_BNI_reviews
saya baru aja isi pulsa eh malah saldo hilang pulsanya belum masuk yang anehnya lagi ga di respon,1,Wondr_BNI_reviews
sering error aplikasinya lebih suka bni mobile,1,Wondr_BNI_reviews
ngga bisa di buka aplikasinya lelet banget sumpah tidak recomend,1,Wondr_BNI_reviews
saya tf gak sampe ke penerima tp saldo udh kepotong gmn ini,1,Wondr_BNI_reviews
lemot bangetmau bayar qris aplikasi tidak bisa dibuka,1,Wondr_BNI_reviews
kapan ada update lagi ada bug yg bikin saya gak bisa aktifkan cara login dengan sidik jari mohon segera diperbaiki terima kasih tim developer,1,Wondr_BNI_reviews
buka aplikasinya lemot parah,1,Wondr_BNI_reviews
tidak ada setor tunai tanpa kartu,1,Wondr_BNI_reviews
tolong perbaiki masalah verifikasi wajah,1,Wondr_BNI_reviews
kapan mobile tunai ny di bni mobile dah gak bisa dsni blm jg ada lama pindah jg ini gak jls banget,1,Wondr_BNI_reviews
banyaka error nyapayahhhhh,1,Wondr_BNI_reviews
ni kenapa verifikasi wajah buat ngedipin mata gak ngaruh sampek mata ku mau copot gak bisa mau beli token listrik di mbanking bni udah gak bisa,1,Wondr_BNI_reviews
apk babi anj ga bisa log lg harus ngis data data ulang koccol,1,Wondr_BNI_reviews
sangat di sayangkan apk ini ktnya mau ganti bni mobile tp nyata minus dr angka bikin malu aj kenapa pertama mau transfer di limid di jt kedua setelah limit tidak bisa di topup ke dana ataupun ke lainya ketiga tidak ada pitur tarik tunai tanpa kartu keempat ketidak jelasan menu buat apa saran mending tetap d bni mobile mbanking dari pada apk ini,1,Wondr_BNI_reviews
aplikasi gak jelas kadang suka error terus kalo mau tf ke mana pun padahal saldo ada di bank bikin emosi,1,Wondr_BNI_reviews
aplikasi lemot update transfer dr mana nya tdk langsung ter update,1,Wondr_BNI_reviews
ppl propesional drsaron msi,1,Wondr_BNI_reviews
sumpah gak bisa bayangin kalo login aja gabisa dan semua uang di bni misal ada urgent bayar yg membutuhkan respon cepat harus segera move atau split dana di rekening lain,1,Wondr_BNI_reviews
buruk pelayanan nya saya cetak kartu pisik estimari hari saya ajukan tgl skrng tgl bayangkan dah brapa hari kartu belom kunjung dtngphp kecewa jadinya,1,Wondr_BNI_reviews
buka susah bener,1,Wondr_BNI_reviews
tlong bantuan ny sya smlm transaksi tapi gagal transaksi ny tapi knp uang ny blm di kembalikan,1,Wondr_BNI_reviews
aplikasi paling ga guna ga pantas,1,Wondr_BNI_reviews
ribet login pertama kali harus foto ktp segala kenapa gk langsung aja sinkronsasi data dari bni mobile ke aplikasi ini gk kepikiran ya update gagal terus ganti kartu pakai wifi sama aja gk bisa diupdate,1,Wondr_BNI_reviews
mau daftar susah disuruh telpon bni tapi engga bisa dihubungi aneh,1,Wondr_BNI_reviews
pelayanan gak sopan kurang ramah tidak di wirodeso,1,Wondr_BNI_reviews
males coment,1,Wondr_BNI_reviews
keren si tapi ini saya ada kendala saat login login pertama ada gangguan login kedua disuruh besok apa ga pukimakk kali ini lagi butuh kali geram nya akuuuu,1,Wondr_BNI_reviews
ini kok tambah ribet sih salah masukin pin wondr biasa lgsg bisa aktivasi sendiri yang penting data lengkap lah kok sekarang musti ke kantor cabang bni buat susah saja kalian lama ane tutup buku saja sekalian,1,Wondr_BNI_reviews
kenapa ya aplikasi bisa dibuka hanya pas menggunakan wifi dirumah pas saya sedang diluar dan menggunakan jaringan hp malah tidak bisa di buka aplikasi nya tolong bantuan nya karena saya perlu membuka aplikasi ini pas di luar rumah saat pembayaran pembayaran bisnis saya sangat terganggu sedangkan aplikasi bank bri bca dan lain masih bisa saya buka tolong perbaiki segera baru saya ubah bintang,1,Wondr_BNI_reviews
kirim uang ke jepang ke atm japan post bank gila makan waktu makan sampe hari pun belum masuk sebaliknya kirim dari jepang ke indo lama kalau pake sbi remitance gk sampe sejam sudh masuk atm indo,1,Wondr_BNI_reviews
kalo ada pilihan bintang pasti aku kasih nilai segitu karena emang sejelek itu apknya orang buru tf tapi ga bisa internet juga lancar gtw lagi deh apa ga ada alternatif lainkah,1,Wondr_BNI_reviews
jelek bgt gabisa dibuka gangguan mulu mau transaksi jadi susah,1,Wondr_BNI_reviews
apk sering kendala dan belanja online tdk tersedia pembayaran via bni,1,Wondr_BNI_reviews
woi bni jagan dipersulit verifikasi wajah mata ku sudah sakit dan pedih mengedipkan mata gak bershasil sudah hari gak bis terus,1,Wondr_BNI_reviews
apk sekarang banyak lemot n eror,1,Wondr_BNI_reviews
saat awal update semua berjalan lancar tnpa ada kendalaok juga ada tercantum aset yg kita pnyahy saja di history transaksinya kurang puas kurang mendetail disitu hy ada keterangan penerimaan dan pengeluaran saja tnpa ditulis saldonya sisa berapa dan saat pengeluaran tdk tercantum potongan adminnya berapaaku rasa lebih ok dan suka aplikasi mbanking bni yg lama kedepannya wondr bni lebih dilengkapin lgi kekurangannyadan smoga lebih baik lgi,1,Wondr_BNI_reviews
aplikasi tidak stabil udah sampai di kasir yang bayarnya mesti cashless eh qris gabisa dipake ini juga ditengahtengah transaksi sering keluar kalo ga transaksi kepending mending juga aplikasi yang lama,1,Wondr_BNI_reviews
aplikasi di buka keluar sendiri mulu aneh,1,Wondr_BNI_reviews
mohon maaf selamat pagi kakak terutama team aplikasi wondr by bni saya butuh saran dan bantuan atau pertolongan kalian semua kak saya dari semalam sampai sekarang mau login tidak bisa keluat notif kamu belum bisa lanjut mohon arahan dan bantuannya ya kak,1,Wondr_BNI_reviews
kalo bisa setelah transaksi ada saldo awal dan saldo akhir seperti mbanking sebelumya,1,Wondr_BNI_reviews
gagal terus ketika pengecekan wajah mending tetep bni mobile aja ni apk masih bnyak eror,1,Wondr_BNI_reviews
bank apaan gini bisa nya antrian cs di langkah,1,Wondr_BNI_reviews
aplikasi bodoh team develop payah sudah verivikasi slalu minta verifikasi akunklo belum siap digunakan jgn di lounching klo dana develop ada jgn dikorupsi makanyaperlu audit ini,1,Wondr_BNI_reviews
lemot amat aplikasi nah stuk di logo padhal jaringan bagusss udh di uninstall dsn download lagu masih tetep aja hv baru beli anehhh,1,Wondr_BNI_reviews
gimna ini kode otp kok gak masuk ke email saya,1,Wondr_BNI_reviews
aplikasinya lebih banyak errornya dari pada normalnya wajar di kasih bintang,1,Wondr_BNI_reviews
apalah aplikasi ini udah coba verifikasi wajah udah centang eh malah error ada kesalahan di sistem kami dan stuck ga bisa diapaapain aplikasinya nyoba otp via whatsapp sama saja ada kesalahan di sistem kami kemudian stuck gak bisa kembali jangan saranin hapus data udah kucoba berkalikali hasilnya sama saja terus harus bagaimana minimal kalau nyuruh pindah itu dibenerin aplikasinya sama fiturnya disamain ayolah bank digital lain bahkan yang swasta aja udah oke loh,1,Wondr_BNI_reviews
apk lolot sinyal aman wifi udh terhubungtapi tidak terhubung ke jaringan kan tolol nyusahin,1,Wondr_BNI_reviews
