content,clean_text,score,bank
"Bank Mandiri sekarang banyak masalahnya, kemarin saya selesai isi pulsa sampai hari ini belum ada masuk2, padahal sudah terpotong uang di rekening saya. Otw pindahkan uang kalian daripada kalian jadi korban ke saya.",bank mandiri sekarang banyak masalahnya kemarin saya selesai isi pulsa sampai hari ini belum ada masuk padahal sudah terpotong uang di rekening saya otw pindahkan uang kalian daripada kalian jadi korban ke saya,1,livin_mandiri_reviews
Saya transfer ke bank lain namun uangnya tidak masuk sementara notifikasi transaksi berhasil dan saldo sudah terpotong. Bank mandiri APAKAH KUALITAS KALIAN SEBURUK INI!!!???,saya transfer ke bank lain namun uangnya tidak masuk sementara notifikasi transaksi berhasil dan saldo sudah terpotong bank mandiri apakah kualitas kalian seburuk ini,1,livin_mandiri_reviews
pemeliharaan aja aneh,pemeliharaan aja aneh,1,livin_mandiri_reviews
Ko saya ter log out terus sih,ko saya ter log out terus sih,1,livin_mandiri_reviews
Mengapa tidak biisa di update Waduhh parah nie,mengapa tidak biisa di update waduhh parah nie,1,livin_mandiri_reviews
Aplikasi m banking terlambat,aplikasi m banking terlambat,1,livin_mandiri_reviews
Ada apa dengan livi mau tranfer lewat mbeking gak bisa lewat atm juga gk bisa hadeh makin gk jls aja ini mandiri,ada apa dengan livi mau tranfer lewat mbeking gak bisa lewat atm juga gk bisa hadeh makin gk jls aja ini mandiri,1,livin_mandiri_reviews
Kebiasaan jam 10 malam ke atas sering error.. Tolong di perbaiki lagi .. Jangan asal bikin aplikasi aja..,kebiasaan jam malam ke atas sering error tolong di perbaiki lagi jangan asal bikin aplikasi aja,1,livin_mandiri_reviews
"udah kesekian kali ""tak bisa terhubung"" & transaksi gagal gajelas",udah kesekian kali tak bisa terhubung transaksi gagal gajelas,1,livin_mandiri_reviews
"apk gajelas, habis daftar no hp dan scan wajah malah balik lagi dari awal. gtu² mulu.",apk gajelas habis daftar no hp dan scan wajah malah balik lagi dari awal gtu mulu,1,livin_mandiri_reviews
"Harus di updet terusss, makan memori banyak",harus di updet terusss makan memori banyak,1,livin_mandiri_reviews
app bapuk jam 01.10 tetap gak bisa top up PLN,app bapuk jam tetap gak bisa top up pln,1,livin_mandiri_reviews
verifikasi wajah gajelas gagal terus,verifikasi wajah gajelas gagal terus,1,livin_mandiri_reviews
"Terlalu lemot, beda dengan atm sebeleh ngk lemot2 nya",terlalu lemot beda dengan atm sebeleh ngk lemot nya,1,livin_mandiri_reviews
Kenapa waktu update tidak tepat?,kenapa waktu update tidak tepat,1,livin_mandiri_reviews
"Ini kenapa kalau TF,bayar ansuran,topup, pasti tulisannya belum dapat di lanjutkan udah 2 hari gitu terus",ini kenapa kalau tfbayar ansurantopup pasti tulisannya belum dapat di lanjutkan udah hari gitu terus,1,livin_mandiri_reviews
"BUSUK, tidak bisa dipakai",busuk tidak bisa dipakai,1,livin_mandiri_reviews
"apalah ni apk habis di update malah gak bisa dipake, pengen mudah malah repot. tot sat",apalah ni apk habis di update malah gak bisa dipake pengen mudah malah repot tot sat,1,livin_mandiri_reviews
"halo mbak/mas livin mandiri mbanking saya,tdi pagi tiba tiba keluar sendiri saya mau login ga bisa pencet livin..sring bgt livin mandiri saya kejdian gitu trs bagaimana saya mau top up dll jdi susah",halo mbakmas livin mandiri mbanking sayatdi pagi tiba tiba keluar sendiri saya mau login ga bisa pencet livinsring bgt livin mandiri saya kejdian gitu trs bagaimana saya mau top up dll jdi susah,1,livin_mandiri_reviews
"tolong dibenerin sistemnya, smartphone osnya original malah kedetek tidak bisa akses",tolong dibenerin sistemnya smartphone osnya original malah kedetek tidak bisa akses,1,livin_mandiri_reviews
"Tolong dong kak sya gbisa msuk mbngking yg sya buat online,suruh msuk no krtu ny sdngakan sya tidak tauu..tb tb lngsung kluar kek gt,tolong kak gmnaa",tolong dong kak sya gbisa msuk mbngking yg sya buat onlinesuruh msuk no krtu ny sdngakan sya tidak tauutb tb lngsung kluar kek gttolong kak gmnaa,1,livin_mandiri_reviews
"Livin susah utk d akses,.makin d uprade livin makin bermasalah,utk cek saldo saja tidak bisa,bagaimana mau meggunkan utk hal yg lain",livin susah utk d aksesmakin d uprade livin makin bermasalahutk cek saldo saja tidak bisabagaimana mau meggunkan utk hal yg lain,1,livin_mandiri_reviews
Sering gangguan... GX seperti dulu,sering gangguan gx seperti dulu,1,livin_mandiri_reviews
Tiap top up transaksi gk bisa di proses terus!! Payah livin nih!!!!!,tiap top up transaksi gk bisa di proses terus payah livin nih,1,livin_mandiri_reviews
Ribet gagal terus verifikasi lamaa sampai 1 Minggu gabisa bisa tolong di perbaiki dong mandiri,ribet gagal terus verifikasi lamaa sampai minggu gabisa bisa tolong di perbaiki dong mandiri,1,livin_mandiri_reviews
"Livin makin kesini makin parah, update mulu, 12 offline, udah gitu hasil trasferan kagak muncul baru kali ini sih ngalamin kayak gini kasih bintang 1 ajah dah, beda sama BCA fasilitasnya bagus banget. 1 januari 2023.",livin makin kesini makin parah update mulu offline udah gitu hasil trasferan kagak muncul baru kali ini sih ngalamin kayak gini kasih bintang ajah dah beda sama bca fasilitasnya bagus banget januari,1,livin_mandiri_reviews
Saya tidak bisa login di aplikasi ini.sangat kecewa pokoknya,saya tidak bisa login di aplikasi inisangat kecewa pokoknya,1,livin_mandiri_reviews
di waktu genting mandiri mobile tidak bisa di akses bank macan apa kaya gini mending bank swasta online 24 jam,di waktu genting mandiri mobile tidak bisa di akses bank macan apa kaya gini mending bank swasta online jam,1,livin_mandiri_reviews
kenapa disuruh coba lagi trs setelah update,kenapa disuruh coba lagi trs setelah update,1,livin_mandiri_reviews
"Update terus, jangan keseringan",update terus jangan keseringan,1,livin_mandiri_reviews
Transaksi paket internet nya gagal kapan saldo saya di kembalikan,transaksi paket internet nya gagal kapan saldo saya di kembalikan,1,livin_mandiri_reviews
SERING ERROR !!!!!!!!!!!!,sering error,1,livin_mandiri_reviews
setelah pembaruan jadi susah buat transaksi😪😪😪😪😪😪,setelah pembaruan jadi susah buat transaksi,1,livin_mandiri_reviews
"pas log in disuruh masukin kartu debit yang g kecetak repot cs via telepon malah cacicu banyak omong gajelas ke cabang ga bisa Dengan alesan sistem gimana offline,ini duit gw gimana oy masa ilang gitu aja",pas log in disuruh masukin kartu debit yang g kecetak repot cs via telepon malah cacicu banyak omong gajelas ke cabang ga bisa dengan alesan sistem gimana offlineini duit gw gimana oy masa ilang gitu aja,1,livin_mandiri_reviews
"kenapa Livin mandiri saya tidak bisa melakukan transper sudah coba ke e wallet dan ke bank lain tetap tidak bisa, tolong diperbaiki",kenapa livin mandiri saya tidak bisa melakukan transper sudah coba ke e wallet dan ke bank lain tetap tidak bisa tolong diperbaiki,1,livin_mandiri_reviews
"Apliasi saya tidakbisa dibuka kak, ada tulisan ""belum bisa terhububg kembali"" semua cara di yutup n artikel2 google sudah dicoba tapi tetep gak bisa. Bagaimana ini kak?",apliasi saya tidakbisa dibuka kak ada tulisan belum bisa terhububg kembali semua cara di yutup n artikel google sudah dicoba tapi tetep gak bisa bagaimana ini kak,1,livin_mandiri_reviews
Pemeliharaan apa sih perasaan sama aja Kbnyakan pemeliharaan,pemeliharaan apa sih perasaan sama aja kbnyakan pemeliharaan,1,livin_mandiri_reviews
Kenapa sih sering bnget error g bisa login,kenapa sih sering bnget error g bisa login,1,livin_mandiri_reviews
Semakin kesini semakin error. Di update bukanya malah bagus tapi malah eror terus ga bisa di buka,semakin kesini semakin error di update bukanya malah bagus tapi malah eror terus ga bisa di buka,1,livin_mandiri_reviews
Maaf Livin ini punya sya udh daftar Livin kenapa GK bisa masuk hrus masukkan kode ATM ATM nya ajh belum d kasih sama pihak Livin tapi tetangga sya 2 hari langsung ada pengiriman lewat jne ATM nya d kasih gimna,maaf livin ini punya sya udh daftar livin kenapa gk bisa masuk hrus masukkan kode atm atm nya ajh belum d kasih sama pihak livin tapi tetangga sya hari langsung ada pengiriman lewat jne atm nya d kasih gimna,1,livin_mandiri_reviews
"Kebanyakan pemeliharaan tapi fitur gitu"" Aja enakan mandiri dulu lancar",kebanyakan pemeliharaan tapi fitur gitu aja enakan mandiri dulu lancar,1,livin_mandiri_reviews
apk cacat semuanya serba lelet apk gk berguna!!,apk cacat semuanya serba lelet apk gk berguna,1,livin_mandiri_reviews
Konsepnya gimana sih livin sering update bukan tambah membaik malah jadi sering offline Jdi menghambat kerjaan,konsepnya gimana sih livin sering update bukan tambah membaik malah jadi sering offline jdi menghambat kerjaan,1,livin_mandiri_reviews
"Tiba mau dipake koq ga bisa terbuka livin nya, dr pagi sampe sore koq heng terus yah. 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️",tiba mau dipake koq ga bisa terbuka livin nya dr pagi sampe sore koq heng terus yah,1,livin_mandiri_reviews
Makin jelekk aja livin mandiri..,makin jelekk aja livin mandiri,1,livin_mandiri_reviews
semenjak di update loadingnya sellu lamaaaakkkkk,semenjak di update loadingnya sellu lamaaaakkkkk,1,livin_mandiri_reviews
Susah login lakukan verifikasi bla bla bla login aja susah,susah login lakukan verifikasi bla bla bla login aja susah,1,livin_mandiri_reviews
Mau lakukan transaksi harus terus setting tanggal dan waktu ribet,mau lakukan transaksi harus terus setting tanggal dan waktu ribet,1,livin_mandiri_reviews
kenapa giliran verifikasi wajah selalu gagal waktu pendaftaran?,kenapa giliran verifikasi wajah selalu gagal waktu pendaftaran,1,livin_mandiri_reviews
Kenapa harus kecabang buat daftar livin sekarang KOCAK bgt njeerrr,kenapa harus kecabang buat daftar livin sekarang kocak bgt njeerrr,1,livin_mandiri_reviews
Sangat buruk... tiap bulan selalu gangguan mobile banking . Ngambil uang via atm juga susahhh,sangat buruk tiap bulan selalu gangguan mobile banking ngambil uang via atm juga susahhh,1,livin_mandiri_reviews
app error terus,app error terus,1,livin_mandiri_reviews
Tolong jangan update update melulu.. merepotkan. Hayoh we update² lieur aing,tolong jangan update update melulu merepotkan hayoh we update lieur aing,1,livin_mandiri_reviews
"2 hari gak bisa verifikasi wajah, gimana ini mandiri...???",hari gak bisa verifikasi wajah gimana ini mandiri,1,livin_mandiri_reviews
Kenapa saldo nya berkurang saat transaksi plsa tapi transaksi tersebut gagal.tolong laaa perbaiki,kenapa saldo nya berkurang saat transaksi plsa tapi transaksi tersebut gagaltolong laaa perbaiki,1,livin_mandiri_reviews
"Tidak bisa login, selalu mentok du verifikasi wajah, padahal sudah sesuai instruksi. Tolong di hilangkan verifikasi wajah bikin ribet, udah mau seminggu gamasukmasuk",tidak bisa login selalu mentok du verifikasi wajah padahal sudah sesuai instruksi tolong di hilangkan verifikasi wajah bikin ribet udah mau seminggu gamasukmasuk,1,livin_mandiri_reviews
"Aplikasi tidak bagus. Kenapa? Masa saya sudah pernah buat rekening tabungan lewat aplikasi livin, terus saya uninstall kemudian saya install ulang tapi diminta harus buka tabungan baru lagi. Tolong diperbaiki!!!",aplikasi tidak bagus kenapa masa saya sudah pernah buat rekening tabungan lewat aplikasi livin terus saya uninstall kemudian saya install ulang tapi diminta harus buka tabungan baru lagi tolong diperbaiki,1,livin_mandiri_reviews
"Kenapa sekarang waktu mau daftar livin mobile setiap verifikasi wajah selalu mengulang terus ya, padahal cahaya udah bagus sinyal juga bagus data"" juga bagus",kenapa sekarang waktu mau daftar livin mobile setiap verifikasi wajah selalu mengulang terus ya padahal cahaya udah bagus sinyal juga bagus data juga bagus,1,livin_mandiri_reviews
Sakat berguna,sakat berguna,1,livin_mandiri_reviews
"Tiba-tiba ngk bisa ngecek saldo itu kenapa yah, udah tak update tpi masih aja gitu. Aku isi gopay juga, pke apk ini tpi saldo gopay ku ngk masuk tpi di Apk ini ada keterangan jumlah saldo tpi ngk bisa di gunakan, kek mana ini",tibatiba ngk bisa ngecek saldo itu kenapa yah udah tak update tpi masih aja gitu aku isi gopay juga pke apk ini tpi saldo gopay ku ngk masuk tpi di apk ini ada keterangan jumlah saldo tpi ngk bisa di gunakan kek mana ini,1,livin_mandiri_reviews
"Dikit2 update , apalagi kalo Lg urgent bgt suruh update",dikit update apalagi kalo lg urgent bgt suruh update,1,livin_mandiri_reviews
"Lemot lama buat masuk aplikasi malah harus di update terus, Berputar terus ga masuk masuk",lemot lama buat masuk aplikasi malah harus di update terus berputar terus ga masuk masuk,1,livin_mandiri_reviews
"Livin mandiri aplikasi sampah, gagal verifikasi dengan status layanan tidak tersedia untuk sementara, Bank besar tapi fasilitas nya busuk , sudah datang ke kantor cabang tidak ada penyelesaian., sedangkan payrol gaji di situ.",livin mandiri aplikasi sampah gagal verifikasi dengan status layanan tidak tersedia untuk sementara bank besar tapi fasilitas nya busuk sudah datang ke kantor cabang tidak ada penyelesaian sedangkan payrol gaji di situ,1,livin_mandiri_reviews
Ko aplikasi dibuka mental,ko aplikasi dibuka mental,1,livin_mandiri_reviews
"livin saya error, sudah login daftar terus tetap aja gak bisa bisa... mana gaji saya nnti masuk mandiri ini lagi.... sulit",livin saya error sudah login daftar terus tetap aja gak bisa bisa mana gaji saya nnti masuk mandiri ini lagi sulit,1,livin_mandiri_reviews
Sering trouble waktu tengah malam,sering trouble waktu tengah malam,1,livin_mandiri_reviews
Selalu gagal dalam verifikasi wajah. Aneh aplikasi ini ga kaya MBangking Bank Lainnya. Tolong dong solusinya dari masalah ini. Terimakasih.,selalu gagal dalam verifikasi wajah aneh aplikasi ini ga kaya mbangking bank lainnya tolong dong solusinya dari masalah ini terimakasih,1,livin_mandiri_reviews
"Setiap hari perbaikan mana semakin hari semakin ga jelas,, mana lama lagi ampun dah,, kaya bang sebalah dong jarang offline",setiap hari perbaikan mana semakin hari semakin ga jelas mana lama lagi ampun dah kaya bang sebalah dong jarang offline,1,livin_mandiri_reviews
Tiap malam perawatan rutin terus,tiap malam perawatan rutin terus,1,livin_mandiri_reviews
"BUKA REK MANDIRI DIWAJIBIN DONLOAD LIVIN? 🤣 BANK KONTOLLLL. NIATNYA NABUNG MALAH SALDO DI CURI SAMA MANDIRI. BIAYA KARTU KREDIT LAH, BIAYA ADMIN LAH 🤣🤣 BANK TERKONTOLLL INI",buka rek mandiri diwajibin donload livin bank kontollll niatnya nabung malah saldo di curi sama mandiri biaya kartu kredit lah biaya admin lah bank terkontolll ini,1,livin_mandiri_reviews
Perbankan yang sulit transaksi . Setiap hari selalu gangguan !!!!,perbankan yang sulit transaksi setiap hari selalu gangguan,1,livin_mandiri_reviews
Ini gmna udah mau 2 hari ko eror mau tranfer gk bisa2 ini tolong sranya gimna tulisan slau jam di perbaiki pdahal udah di perbaiki otomatis gimana ini Bls dong,ini gmna udah mau hari ko eror mau tranfer gk bisa ini tolong sranya gimna tulisan slau jam di perbaiki pdahal udah di perbaiki otomatis gimana ini bls dong,1,livin_mandiri_reviews
sudah beberapa hari tidak dapat diakses aplikasinya padahal sudah update tetep kaya gitu gimana solusinya ?,sudah beberapa hari tidak dapat diakses aplikasinya padahal sudah update tetep kaya gitu gimana solusinya,1,livin_mandiri_reviews
Tidak bisa d gunakan untuk transaksi selalu muncul tulisa kembali k halaman utama dan atur ulang waktu d handpone anda secara otomatis .padahal setelan waktu hp saya otomatis terus .,tidak bisa d gunakan untuk transaksi selalu muncul tulisa kembali k halaman utama dan atur ulang waktu d handpone anda secara otomatis padahal setelan waktu hp saya otomatis terus,1,livin_mandiri_reviews
Pengaturan jam otomatis teros. Mau tf gagal teros. Apk gak bermutu,pengaturan jam otomatis teros mau tf gagal teros apk gak bermutu,1,livin_mandiri_reviews
tolong di perbaiki sering terjadi gagal bertransaksi minta pengaturan tanggal otomatis ... padahal d HP. saya tanggal waktu selalu otomatis..,tolong di perbaiki sering terjadi gagal bertransaksi minta pengaturan tanggal otomatis padahal d hp saya tanggal waktu selalu otomatis,1,livin_mandiri_reviews
"Setiap buka livin ko harus di update terus ya ,trs udah di update masih lama bgt buat buka nya , gabisa di gunain klo keadaan darurat nih. Lama bgt proses di update nya juga , masa bru diupdate minggu lalu udh suruh updte lg, udah 100% di update eh balikan lagi , gtu aja terus udah 3x , jd males pke mandiri.",setiap buka livin ko harus di update terus ya trs udah di update masih lama bgt buat buka nya gabisa di gunain klo keadaan darurat nih lama bgt proses di update nya juga masa bru diupdate minggu lalu udh suruh updte lg udah di update eh balikan lagi gtu aja terus udah x jd males pke mandiri,1,livin_mandiri_reviews
kegagalan. adalah pembalqsan,kegagalan adalah pembalqsan,1,livin_mandiri_reviews
"Livin saya belum bisa dibuka ,. Bacaan nya tidak tersedia",livin saya belum bisa dibuka bacaan nya tidak tersedia,1,livin_mandiri_reviews
"login gagal terus padahal pasword uda bener,,,register ulang juga gagal terus padahal data yang saya isi uda bener semua,,,apknya kenapa ini ??",login gagal terus padahal pasword uda benerregister ulang juga gagal terus padahal data yang saya isi uda bener semuaapknya kenapa ini,1,livin_mandiri_reviews
"Saya kasih 1 bintang dulu,Mau registrasi susah banget, saya pekerja domestik SG, tolong di update trimakasih🙏",saya kasih bintang dulumau registrasi susah banget saya pekerja domestik sg tolong di update trimakasih,1,livin_mandiri_reviews
mandiri ini bener bener lucu saldo tf ke qr masih tertunda sampai skrg eh bukanya dibalikin ke rekening malah sampai skrg gak tau kemana kalau memang mau minta saldo bilang aja jangan sesuka hati aja bener bener kecewa ga kayak bri/BNI yang kalau tertunda besoknya langsung di refund,mandiri ini bener bener lucu saldo tf ke qr masih tertunda sampai skrg eh bukanya dibalikin ke rekening malah sampai skrg gak tau kemana kalau memang mau minta saldo bilang aja jangan sesuka hati aja bener bener kecewa ga kayak bribni yang kalau tertunda besoknya langsung di refund,1,livin_mandiri_reviews
knp tdk bisa transaksi tranafer atau topup apapun,knp tdk bisa transaksi tranafer atau topup apapun,1,livin_mandiri_reviews
Masih bagusan persi lama. Lebih berwibawa. Persi baru persisi mirip apk game kartun. Dan tambah lemot suka mental sendiri transaksi agak terganggu.,masih bagusan persi lama lebih berwibawa persi baru persisi mirip apk game kartun dan tambah lemot suka mental sendiri transaksi agak terganggu,1,livin_mandiri_reviews
Livin gak bisa daftar stak di tangal lahir gak bisa lokin harus telfon atau aktifkan di mandiri bang dulu,livin gak bisa daftar stak di tangal lahir gak bisa lokin harus telfon atau aktifkan di mandiri bang dulu,1,livin_mandiri_reviews
Kok sering tidak bisa di buka ya aplikasinya,kok sering tidak bisa di buka ya aplikasinya,1,livin_mandiri_reviews
Tolong kembangi aplikasinya. masih buruk sekali untuk transaksi. selalu tidak lancar. masa harus ke cabang terdekat dulu baru lancar. hak jelas amat. please lah tolong mandiri.,tolong kembangi aplikasinya masih buruk sekali untuk transaksi selalu tidak lancar masa harus ke cabang terdekat dulu baru lancar hak jelas amat please lah tolong mandiri,1,livin_mandiri_reviews
jam 11 malam dah pemeliharaan /offline. kaya BCA dong jarang Offline,jam malam dah pemeliharaan offline kaya bca dong jarang offline,1,livin_mandiri_reviews
Enggak jelas pengajuan ksm dan kartu kredit enggak pernah acc.. buat apa jadi terpilih program ksm dan kartu kredit kalo ujung ujung nya pengajuan di tolak.. aneh,enggak jelas pengajuan ksm dan kartu kredit enggak pernah acc buat apa jadi terpilih program ksm dan kartu kredit kalo ujung ujung nya pengajuan di tolak aneh,1,livin_mandiri_reviews
Force close!!!,force close,1,livin_mandiri_reviews
"Saya gak ngerti pakai aplikasi ini terlalu banyak ambil uang, kalau mau kaya tolong pakek pikiran berdoa sama allah biar ga makanin uang org aja kelen Gak sukak aku , nyampah nyampahin hape ku aja aplikasi gak bermutu",saya gak ngerti pakai aplikasi ini terlalu banyak ambil uang kalau mau kaya tolong pakek pikiran berdoa sama allah biar ga makanin uang org aja kelen gak sukak aku nyampah nyampahin hape ku aja aplikasi gak bermutu,1,livin_mandiri_reviews
"Ganti hp Pas dowload lagi susah login saya Daftar cuma di aplikasi , mohon di bantu dong Saya ngapunya kartu kredit/debit",ganti hp pas dowload lagi susah login saya daftar cuma di aplikasi mohon di bantu dong saya ngapunya kartu kreditdebit,1,livin_mandiri_reviews
"Tolong benarkan aplikasi apaan ini saya login tidak bisa,karna harus menggunakan sistem operasi yang resmi",tolong benarkan aplikasi apaan ini saya login tidak bisakarna harus menggunakan sistem operasi yang resmi,1,livin_mandiri_reviews
Ga bisa donlowd,ga bisa donlowd,1,livin_mandiri_reviews
"dari awal buka rekening mandiri trus download Livin tapi ga bisa masuk terus padahal udah masukin kode otp, tapi sampe sekarang kalo nyoba masuk tetep aja ada notifikasi gangguan, mau buka mbanking aja ribet banget yaa",dari awal buka rekening mandiri trus download livin tapi ga bisa masuk terus padahal udah masukin kode otp tapi sampe sekarang kalo nyoba masuk tetep aja ada notifikasi gangguan mau buka mbanking aja ribet banget yaa,1,livin_mandiri_reviews
Setelah ganti hp Dari dari Vivo ke Oppo Livin banking gk bisa di aktifkan lg,setelah ganti hp dari dari vivo ke oppo livin banking gk bisa di aktifkan lg,1,livin_mandiri_reviews
ajg gw pgn bayar dokter g bisa tf bgsd ajg apk g guna pgn pindahin dana ke bca dana aja g bisa gagal mulu babi padahal saldo mah lebih dr gocap ng ribetin orang yang lagi urgent,ajg gw pgn bayar dokter g bisa tf bgsd ajg apk g guna pgn pindahin dana ke bca dana aja g bisa gagal mulu babi padahal saldo mah lebih dr gocap ng ribetin orang yang lagi urgent,1,livin_mandiri_reviews
"Pembayaran gagal malah kena admin -Rp5000 kocak banget, udah admin nya mahal lagi tiap bulan, sampe segitu nya nyari duit",pembayaran gagal malah kena admin rp kocak banget udah admin nya mahal lagi tiap bulan sampe segitu nya nyari duit,1,livin_mandiri_reviews
"sangat lambat saat mau login awal, tolong perbaiki",sangat lambat saat mau login awal tolong perbaiki,1,livin_mandiri_reviews
Mandiri ok,mandiri ok,1,livin_mandiri_reviews
Aplikasi di update malah tidak bisa terinstal. Tolong segera ditindaklanjuti.,aplikasi di update malah tidak bisa terinstal tolong segera ditindaklanjuti,1,livin_mandiri_reviews
Terhambat verifikasi wayah.mlah g guna,terhambat verifikasi wayahmlah g guna,1,livin_mandiri_reviews
"saya kok proses dalam rekening lama banget sih sampe 2 hari,tolong diperbaiki lgi biar lebih cepet proses buat rekening nya",saya kok proses dalam rekening lama banget sih sampe haritolong diperbaiki lgi biar lebih cepet proses buat rekening nya,1,livin_mandiri_reviews
"Bank mandiri sangat mengecewakan,kami pedagang kecil seperti dipersulit untuk mengajukan kredit,dan prosesnya terlalu bertele tele. Padahal Indonesia maju karena ada sumbangsih dari kami petani dan juga pedagang. Tapi saat kami ingin melakukan pinjaman melalui skema KUR dipersulit. Beda kalau yg mengajukan orang kaya tapi pura2 miskin pasti langsung di ACC.",bank mandiri sangat mengecewakankami pedagang kecil seperti dipersulit untuk mengajukan kreditdan prosesnya terlalu bertele tele padahal indonesia maju karena ada sumbangsih dari kami petani dan juga pedagang tapi saat kami ingin melakukan pinjaman melalui skema kur dipersulit beda kalau yg mengajukan orang kaya tapi pura miskin pasti langsung di acc,1,livin_mandiri_reviews
Aplikasinya dibuka susah banget keluar sendiri mulu,aplikasinya dibuka susah banget keluar sendiri mulu,1,livin_mandiri_reviews
"Maintene gk ukuran Ribet,,,",maintene gk ukuran ribet,1,livin_mandiri_reviews
Verfikasih sangat menyusahkan untuk login kayaknya harus menggunakan kamera spek DLSR kalo untuk camera android jangan harap bisa login.,verfikasih sangat menyusahkan untuk login kayaknya harus menggunakan kamera spek dlsr kalo untuk camera android jangan harap bisa login,1,livin_mandiri_reviews
gila si in mbanking jam 2 pagi sampai jam setengah 4 pun belum bisa buat pembayaran.. ini saya ketahan dikarnakan belum bisa transaksi karna offline pembayaran qris maupun TF emang bener2 keterlaluan.. dikira jam segitu ga ada transaksi apah pikir,gila si in mbanking jam pagi sampai jam setengah pun belum bisa buat pembayaran ini saya ketahan dikarnakan belum bisa transaksi karna offline pembayaran qris maupun tf emang bener keterlaluan dikira jam segitu ga ada transaksi apah pikir,1,livin_mandiri_reviews
"Rusak rusak, tidak di rekomen pokoknya🤦‍♂️🤦‍♂️",rusak rusak tidak di rekomen pokoknya,1,livin_mandiri_reviews
"Mau transfer kok susah, ini depeloper nya ngapain aja,jam 11 smpe jam 3 ga bsa tf, apk ga guna kalah hetrik sm BCA 100/10, jgn kan BCA sm dana aja baik dana ga ribet. Saldo ilang udh lapor kga d balikin depeloper sm cs nya agak2 gtu ngomong doang tanggung jwb ngga. Lama2 bangkrut nih apk",mau transfer kok susah ini depeloper nya ngapain ajajam smpe jam ga bsa tf apk ga guna kalah hetrik sm bca jgn kan bca sm dana aja baik dana ga ribet saldo ilang udh lapor kga d balikin depeloper sm cs nya agak gtu ngomong doang tanggung jwb ngga lama bangkrut nih apk,1,livin_mandiri_reviews
Sekarang saldo terenpnya berapa si masak setiap mau ambil uang enggak bisa terus payah banget emang mandiri dari dulu emang eror semua,sekarang saldo terenpnya berapa si masak setiap mau ambil uang enggak bisa terus payah banget emang mandiri dari dulu emang eror semua,1,livin_mandiri_reviews
Penanganan lambat,penanganan lambat,1,livin_mandiri_reviews
Kok bisa ini ndk angin ndk ada hujan tiba tiba ndk bisa masuk suruh masukan password,kok bisa ini ndk angin ndk ada hujan tiba tiba ndk bisa masuk suruh masukan password,1,livin_mandiri_reviews
Masa untuk penghentian autodebit susah betul dan harus ke kantor cabang buku rekening dibuat?,masa untuk penghentian autodebit susah betul dan harus ke kantor cabang buku rekening dibuat,1,livin_mandiri_reviews
Kenapa sh livin sering eror mulu jd susah mau bertransaksi nya payah kalo gini trus mending ganti,kenapa sh livin sering eror mulu jd susah mau bertransaksi nya payah kalo gini trus mending ganti,1,livin_mandiri_reviews
jelek bgt mandiri setiap jam 2 ofline..contoh kaya bca donk bagus,jelek bgt mandiri setiap jam oflinecontoh kaya bca donk bagus,1,livin_mandiri_reviews
"Buruk, tidak bisa di perbarui lagi",buruk tidak bisa di perbarui lagi,1,livin_mandiri_reviews
"Aplikasi cacat makin kesini makin susah buka aplikasinya,,,",aplikasi cacat makin kesini makin susah buka aplikasinya,1,livin_mandiri_reviews
Kenapa kamu bosok sekali.. msok bar ganti hp gak iso msuk... Payahh,kenapa kamu bosok sekali msok bar ganti hp gak iso msuk payahh,1,livin_mandiri_reviews
"Terlalu banyak bugnya, jaringan bagus tapi susah transfer. Tolong di perbaiki lagi, buat pengguna nyaman.",terlalu banyak bugnya jaringan bagus tapi susah transfer tolong di perbaiki lagi buat pengguna nyaman,1,livin_mandiri_reviews
"Gimana sih ini apk,, Gak jelas bngsaat, gua udah buka rekening dan reset semua gnti pswrd juga,, tba tba keliar dan gak bisa masuk lgi Untung gak jd gua pake buat rekrning gaji,, ASUU..!!!!",gimana sih ini apk gak jelas bngsaat gua udah buka rekening dan reset semua gnti pswrd juga tba tba keliar dan gak bisa masuk lgi untung gak jd gua pake buat rekrning gaji asuu,1,livin_mandiri_reviews
"aplikasinya eror terus, gak bisa buat transaksi apapun",aplikasinya eror terus gak bisa buat transaksi apapun,1,livin_mandiri_reviews
Download cuma buat test root doang,download cuma buat test root doang,1,livin_mandiri_reviews
Upgrade terus pas sudah di upgradetetep gak bisa dibuka,upgrade terus pas sudah di upgradetetep gak bisa dibuka,1,livin_mandiri_reviews
Susah di akses parah,susah di akses parah,1,livin_mandiri_reviews
Susah buat ngirim/tranfer gak Bisa....!!!!,susah buat ngirimtranfer gak bisa,1,livin_mandiri_reviews
"Saldo 200k di ambil 150k di atm, Pas liat di apk ini saldo sisa 50k lenyap tanpa jejak... HEBAT BETUL APK INI PUNYA ILMU NGILANG...",saldo k di ambil k di atm pas liat di apk ini saldo sisa k lenyap tanpa jejak hebat betul apk ini punya ilmu ngilang,1,livin_mandiri_reviews
"Kenapa sekarang tidak bisa tarik tunai 50.000 padahal saldo masih 70.000 , padahal dulu bisa, minimal saldo di rekening kan cuma 10.000",kenapa sekarang tidak bisa tarik tunai padahal saldo masih padahal dulu bisa minimal saldo di rekening kan cuma,1,livin_mandiri_reviews
